name,count
美的,9
阿福,9
冷清,9
满怀,9
古董,9
公子哥儿,9
哈欠,9
新鸿,9
恩赐,9
爽,8
刘海,8
顾大少,8
张扬,8
浅笑,8
香甜,8
小胡子,8
安危,8
探照灯,8
平添,8
静谧,8
过敏,8
楚千,8
阿帆,8
曼妙,8
熊猫,8
宫殿,8
索索,8
古龙水,8
通知书,8
美轮美奂,8
顾客,7
张狂,7
厉,7
白发,7
屈膝,7
白净,7
小狗,7
顾忌,7
洪水猛兽,7
毛毛虫,7
富豪,7
内存卡,7
千钧,7
凌小姐,7
殷红,7
华丽,7
任凭,7
栗子,7
牛郎,7
盖子,7
小鹿,7
白眼狼,7
孙,7
盛怒,7
小屁孩,7
小日子,7
舒,7
长得帅,7
鱼香肉丝,7
清香,6
封信,6
里边儿,6
空旷,6
小陶,6
哈,6
荆棘,6
高明,6
小白兔,6
贝齿,6
托腮,6
黑曜石,6
太天真,6
英挺,6
言辞,6
涂抹,6
古妈,6
庞媚一,6
花蝴蝶,6
玉立,6
岳父,6
花生米,6
霍霍,6
龙凤胎,6
楚千亦森,6
寒暄,6
雷霆,6
恕,6
灵光,6
王先生,6
汤,6
本少爷,6
叶子,6
小儿子,6
张帅,6
温文尔雅,5
包小包,5
胡闹,5
修罗,5
小宝宝,5
白眼儿,5
小样儿,5
洪水,5
古谦益,5
羿哥,5
张白皙,5
乌龙,5
阿霖,5
郁金香,5
金黄,5
从天羿,5
吴经理,5
容颜,5
小溪,5
肖,5
朴素,5
米雪才,5
玉白,5
阿喜正,5
左右开弓,5
丛林,5
肖想爷,5
步履,5
和桐桐,5
老虎,5
伯伯,5
小山,5
小石子,5
孤儿,5
言语,5
小脸蛋,5
林荫道,5
别提,5
那可真,5
张大嘴巴,5
姓甚名谁,4
养父母,4
撒丫子,4
养老,4
一亲芳泽,4
桐桐,4
张俊,4
李大勇,4
厉鬼,4
幸福感,4
青紫,4
关怀,4
周旋,4
刚刚开始,4
红得发紫,4
真幸福,4
和米鹏,4
向桐桐,4
张妆容,4
鬼灵精,4
小丸子,4
雪深,4
张清秀,4
楚楚可怜,4
香味儿,4
权衡,4
胡来,4
道谢,4
米雪拉,4
阴恻恻,4
爱慕,4
皮鞭,4
和米雪,4
小萌娃,4
明珠,4
连珠炮,4
小白脸,4
白天鹅,4
苗子,4
黑又亮,4
河东狮吼,4
小三,4
别吵,4
博,4
小巷子,4
胡渣,4
谷枫正,4
汤勺,4
安保,4
凌迟,4
薄冰,4
贝斯,4
车水马龙,4
老家伙,4
端祥,4
老爹,4
冷如冰,4
牛羊,4
祝你幸福,4
斯文,4
阎王,4
寒冰,4
半道儿,4
小丑,4
荣幸,4
齐齐,4
戚戚,4
香薰,4
汤汁,4
贾哥,4
蓝白,4
黑客,4
宿醉,4
小宝贝,4
孔雀,4
展颜,4
大红大紫,4
寒霜,4
碧波,4
扬声,4
齐声,3
黎明,3
老总,3
太阳光,3
颜,3
吕字,3
吕,3
黄莺,3
小帅哥,3
小鱼儿,3
帅哥美女,3
莎,3
维持秩序,3
小鸟儿,3
大姨妈,3
永久性,3
森,3
单膝,3
爱喝,3
凌空,3
寻思,3
帅呆了,3
神武,3
米雪正,3
老婆子,3
张大,3
蔻丹,3
张英俊,3
老祖宗,3
有完没完,3
牛仔,3
官微,3
小山峰,3
巧克力,3
雍容华贵,3
小混蛋,3
静一静,3
绮念,3
权威,3
黑布,3
阿喜守,3
红云,3
张力,3
路虎,3
戴帽子,3
光辉,3
卡,3
东张西望,3
曾几何时,3
勾勾,3
天亮,3
白昼,3
阴晴不定,3
言笑晏晏,3
幼儿园,3
侍应生,3
欧耶,3
张卡,3
心掏,3
包里,3
道德,3
凌辱,3
碧波荡漾,3
家居服,3
欧氏,3
万幸,3
连衣裙,3
小树林,3
大屏幕,3
阿雅,3
金碧辉煌,3
庞媚拉,3
金灿灿,3
小天后,3
林荫大道,3
老太爷,3
幸会幸,3
温开水,3
子孙,3
玄幻,3
别跟我,3
越聚越,3
谢谢你们,3
别介意,3
蒙混,3
弓成,3
陶醉,3
米雪强,3
越老越,3
徐,3
雷得里,3
新娘子,3
师傅,3
占有欲,3
伯父,3
楚家派,3
幺,3
岳母,3
张皇,3
白白,3
徐夫人,3
庞家,3
高挺,3
黄,3
柳眉,3
越长越,3
真真正正,3
马大姐,3
庞媚才,3
白花花,3
小春,3
汤盅,3
楚楚,3
砰然,3
高超,3
